1781596515.4800344,-1228,-16504,1680
1781596515.5013921,-968,-16316,1936
1781596515.5231347,-716,-16328,1676
1781596515.5451903,-372,-15688,1864
1781596515.5668828,-520,-16224,1640
1781596515.5883298,-756,-16276,1552
1781596515.6093385,-1196,-16224,1908
1781596515.6313431,-912,-16156,1776
1781596515.6532614,-684,-16212,1792
1781596515.674359,-464,-16184,1668
1781596515.6966336,-872,-16308,1664
1781596515.717659,-836,-16116,1808
1781596515.7398033,-872,-16396,1752
1781596515.7601242,-780,-16372,1816
1781596515.7824748,-660,-16184,1744
1781596515.8046849,-596,-16124,1704
1781596515.825359,-564,-16032,1812
1781596515.847497,-584,-16132,1464
1781596515.869149,-528,-15992,1740
1781596515.8900378,-732,-16184,1916
1781596515.9128537,-1276,-16468,1956
1781596515.9332283,-984,-16756,1472
1781596515.955556,-520,-15984,1660
1781596515.977039,-344,-15872,1648
1781596515.9990625,-428,-16160,1508
1781596516.0200906,-284,-16344,1604
1781596516.0426328,-720,-16544,1460
1781596516.0635812,-328,-15852,2112
1781596516.0855355,-1532,-16124,2120
1781596516.1068215,-1224,-16352,1932
1781596516.1283019,-1204,-16308,2008
1781596516.1505806,-688,-15932,2076
1781596516.171762,-680,-16136,1892
1781596516.192738,-444,-16372,1540
1781596516.2146966,-576,-16080,1732
1781596516.2371457,-492,-16212,1552
1781596516.2582002,-764,-16112,1928
1781596516.279765,-496,-15640,1848
1781596516.3016186,-692,-15764,1616
1781596516.3225193,-788,-16356,1156
1781596516.3444262,-1652,-16528,1784
1781596516.366261,-1484,-16452,1728
1781596516.387281,-2156,-16396,2048
1781596516.409694,-1812,-16528,1880
1781596516.431314,-1292,-16308,1800
1781596516.4536672,-848,-15896,1972
1781596516.4742732,-696,-16372,1544
1781596516.4960225,-440,-16284,1508
1781596516.5184052,-832,-16336,1512
1781596516.539415,-1728,-15908,2424
1781596516.56148,-2104,-15904,2756
1781596516.582496,-1692,-16200,2264
1781596516.6041293,-1116,-15944,1920
1781596516.6256921,-700,-15684,1624
1781596516.6477559,-816,-16536,1380
1781596516.6696672,-892,-16528,1280
1781596516.6904988,-1580,-16584,1632
1781596516.7119856,-1348,-15972,1920
1781596516.7343256,-1204,-15792,1964
1781596516.7552528,-1508,-16260,1668
1781596516.7774935,-1184,-16428,1500
1781596516.7990103,-928,-16188,1724
1781596516.8204176,-1148,-16140,1840
1781596516.8428533,-1348,-16192,1904
1781596516.8638754,-1684,-16540,1688
1781596516.8854308,-1204,-16144,2044
1781596516.9075725,-996,-16068,2140
1781596516.9287708,-836,-15860,1816
1781596516.9505723,-880,-16428,1500
1781596516.972128,-776,-16352,1572
1781596516.9932024,-1028,-16012,1872
1781596517.0147624,-1088,-16372,1848
1781596517.036317,-1220,-16396,1632
1781596517.0584435,-1400,-16420,1680
1781596517.080192,-1136,-16104,1892
1781596517.1017256,-908,-16092,1736
1781596517.1229033,-1240,-16112,1696
1781596517.1448472,-1312,-16484,1424
1781596517.16634,-1108,-16280,1748
1781596517.1883876,-1188,-16088,2068
1781596517.20992,-1312,-15996,1844
1781596517.2317672,-1104,-16364,1736
1781596517.25251,-812,-15988,1624
1781596517.2749915,-1220,-16360,1644
1781596517.2963605,-1056,-15884,1924
1781596517.3175714,-1428,-16292,1776
1781596517.3395221,-1260,-16276,1848
1781596517.360203,-972,-16036,1788
1781596517.3828301,-1020,-15892,2048
1781596517.4042883,-712,-16112,1776
