1781596485.5993006,-16556,672,212
1781596485.5993006,-16572,820,208
1781596485.5993006,-16460,644,420
1781596485.6003087,-16720,284,204
1781596485.6003087,-16404,188,84
1781596485.6003087,-16568,616,192
1781596485.6003087,-16848,1064,476
1781596485.6013048,-16840,112,152
1781596485.6033132,-16632,-48,120
1781596485.624348,-16428,276,200
1781596485.6463845,-16860,724,180
1781596485.6685078,-16816,896,220
1781596485.6896517,-16580,580,164
1781596485.710135,-16688,596,224
1781596485.7327595,-16744,436,108
1781596485.753884,-16520,296,212
1781596485.7752137,-16736,424,84
1781596485.7974718,-16752,584,308
1781596485.8187068,-16764,240,192
1781596485.8404176,-16864,312,344
1781596485.861452,-16808,372,128
1781596485.883584,-17084,480,164
1781596485.9049253,-16796,528,212
1781596485.9262202,-16372,800,272
1781596485.947674,-16748,604,344
1781596485.9685245,-16968,312,196
1781596485.990329,-16792,448,152
1781596486.012894,-16492,720,188
1781596486.0346985,-16056,852,316
1781596486.055227,-16492,212,276
1781596486.0776145,-16636,128,132
1781596486.098395,-16620,448,252
1781596486.120426,-16836,548,360
1781596486.141412,-16664,684,240
1781596486.1636188,-17140,436,208
1781596486.1853695,-16992,244,236
1781596486.205522,-16776,332,164
1781596486.2279446,-16700,292,300
1781596486.2493777,-16584,296,156
1781596486.2708879,-16564,324,80
1781596486.2935429,-16524,400,112
1781596486.3143818,-16840,440,100
1781596486.3356328,-16848,404,164
1781596486.3576992,-16904,316,236
1781596486.3786285,-16680,256,188
1781596486.4003716,-16276,548,364
1781596486.4218278,-16544,700,424
1781596486.443322,-17016,228,232
1781596486.464744,-16792,256,176
1781596486.486337,-16860,388,172
1781596486.5074866,-16940,692,400
1781596486.5293427,-16600,560,472
1781596486.5520916,-16160,236,372
1781596486.5721767,-15996,288,256
1781596486.5945532,-16120,312,20
1781596486.6152918,-16848,432,216
1781596486.6370518,-16992,652,148
1781596486.6582987,-16752,792,236
1781596486.6799722,-16696,544,316
1781596486.7016842,-16860,780,580
1781596486.7233448,-16648,900,560
1781596486.7448032,-16692,904,736
1781596486.7670126,-16860,800,500
1781596486.7875576,-17004,292,140
1781596486.808868,-16708,300,88
1781596486.831754,-16884,320,-36
1781596486.852997,-16920,612,64
1781596486.874548,-16780,128,-92
1781596486.895529,-16416,8,-116
1781596486.917461,-16188,228,104
1781596486.9394448,-16460,496,320
1781596486.960383,-16568,1116,460
1781596486.9817264,-16980,520,300
1781596487.003316,-16716,328,284
1781596487.024819,-16624,432,280
1781596487.0469725,-16808,864,420
1781596487.067665,-16912,508,316
1781596487.0896053,-16724,368,200
1781596487.110045,-16476,260,292
1781596487.1329756,-16264,384,308
1781596487.1545465,-16652,592,280
1781596487.1754973,-16900,580,216
1781596487.1967123,-16888,172,148
1781596487.2187788,-16564,236,140
1781596487.240376,-16284,348,452
1781596487.2616806,-16756,792,444
1781596487.2828016,-16632,360,236
1781596487.3050027,-16360,508,176
1781596487.326741,-16384,732,336
1781596487.34746,-16600,780,336
1781596487.3689141,-16800,412,376
1781596487.3909712,-16560,400,216
1781596487.4124944,-16760,268,272
1781596487.4337425,-16804,508,168
1781596487.4553757,-16924,576,336
1781596487.4768863,-17076,260,88
1781596487.4982424,-17312,80,-4
1781596487.520269,-16920,392,108
1781596487.5417347,-16264,724,196
