1781596540.8578858,1888,1548,-15640
1781596540.8793283,1908,1716,-16148
1781596540.901728,2076,1620,-15980
1781596540.9225502,2028,1688,-16032
1781596540.9443176,2028,1712,-15924
1781596540.9663267,1856,1724,-15972
1781596540.9878051,1932,1692,-15964
1781596541.0095105,2180,1604,-15828
1781596541.0317166,2148,1624,-15920
1781596541.053086,2152,1572,-15956
1781596541.075111,2132,1744,-16092
1781596541.0961506,2132,1720,-16132
1781596541.117722,2120,1788,-15844
1781596541.1386766,2180,1800,-16048
1781596541.1617236,2388,1780,-15992
1781596541.1830513,2236,1712,-15904
1781596541.2039514,2152,1688,-15772
1781596541.2263463,2096,1716,-16168
1781596541.2478766,2084,1564,-15652
1781596541.2695396,2008,1616,-15748
1781596541.2904968,2388,1592,-15876
1781596541.3123097,2660,1536,-16796
1781596541.3341908,2556,1772,-16380
1781596541.3555586,2332,1748,-15724
1781596541.3772652,2192,1836,-15916
1781596541.3984523,2272,1836,-15784
1781596541.4204717,2328,1812,-15956
1781596541.4416127,2284,1672,-15768
1781596541.4636476,2208,1676,-16044
1781596541.484675,2296,1684,-16180
1781596541.5066996,2460,1664,-15848
1781596541.528035,2244,1656,-15892
1781596541.5503585,2296,1808,-15884
1781596541.5714219,2308,1772,-15788
1781596541.5933068,2128,1736,-15308
1781596541.6153355,2464,1732,-15832
1781596541.636999,2356,1840,-16108
1781596541.6575713,2244,1832,-16064
1781596541.6804607,2424,1756,-16236
1781596541.7020304,2396,1732,-15992
1781596541.7228281,2112,1792,-15872
1781596541.7445548,2252,1736,-15940
1781596541.7667944,2280,1824,-16028
1781596541.7881956,2296,1740,-15824
1781596541.8095646,2308,1672,-15840
1781596541.8314538,2316,1784,-16064
1781596541.8526309,2332,1764,-16176
1781596541.8741653,2236,1776,-15756
1781596541.8963046,2204,1808,-15668
1781596541.9174142,2036,1780,-15916
1781596541.938692,1960,1776,-15800
1781596541.9607491,2548,1820,-16208
1781596541.9824302,2428,1764,-16136
1781596542.004545,1948,1832,-16008
1781596542.0261164,1956,1800,-15900
1781596542.0472274,2400,1672,-15800
1781596542.069542,2320,1532,-15760
1781596542.0906615,2236,1644,-15960
1781596542.1127605,1800,1648,-15588
1781596542.1333158,1968,1844,-16100
1781596542.155354,2124,1956,-16236
1781596542.17737,2280,1912,-16084
1781596542.1984208,2220,1896,-15996
1781596542.2204611,1928,1860,-15984
1781596542.2420096,2064,1872,-15848
1781596542.2640748,2192,1904,-15816
1781596542.2855775,2196,1840,-15896
1781596542.3064575,2328,1792,-15976
1781596542.3278577,2408,1684,-15820
1781596542.3496299,2060,1680,-15816
1781596542.37184,2112,1724,-15900
1781596542.3930986,2288,1752,-16048
1781596542.4152873,2128,1800,-15908
1781596542.4369733,2096,1724,-15832
1781596542.4581234,2240,1828,-15824
1781596542.4792907,1732,2000,-16160
1781596542.500192,1664,2172,-15752
1781596542.523009,2244,1796,-16156
1781596542.54472,2264,1744,-15664
1781596542.566706,2480,1852,-16144
1781596542.5881302,2412,1680,-15612
1781596542.6093333,2260,1784,-15836
1781596542.6302483,2160,1808,-15852
1781596542.6529107,2052,1812,-16024
1781596542.6740959,1932,1816,-15872
1781596542.6961844,2128,1804,-16100
1781596542.717904,3396,1680,-16148
1781596542.7398264,2180,1796,-15952
1781596542.760652,1968,1856,-16080
1781596542.7823837,2072,1780,-15948
1781596542.8038085,1928,1876,-15968
1781596542.8245301,1896,1856,-15952
1781596542.8475344,1792,1800,-15916
1781596542.8685863,2068,1784,-15868
1781596542.8906205,1980,1760,-15876
1781596542.9121592,1992,1776,-16068
1781596542.9337025,1996,1868,-16228
1781596542.954737,1612,1868,-16020
1781596542.9764812,1656,1808,-15488
1781596542.9985023,1976,1844,-16024
1781596543.0203223,2384,1724,-15960
1781596543.0424724,2280,1732,-16036
1781596543.063945,1804,1844,-15844
1781596543.084927,1848,1880,-15652
1781596543.1074398,1544,1948,-16172
1781596543.1281662,1640,1940,-16060
1781596543.14991,1916,1764,-15968
1781596543.1717405,2008,1724,-15848
1781596543.193263,2156,1896,-15876
1781596543.2143924,1752,1944,-15988
1781596543.2364223,1756,1860,-15928
1781596543.2575097,1916,1704,-15840
1781596543.279657,1940,1736,-16272
1781596543.3013158,2072,1688,-16152
1781596543.3232646,1952,1744,-15800
1781596543.343776,2012,1780,-15740
1781596543.3659983,1532,1868,-15772
1781596543.388087,1912,1852,-16104
1781596543.408643,1808,1864,-16208
1781596543.4314857,1836,1764,-15732
1781596543.4531336,1856,1732,-15932
1781596543.474568,1824,1804,-16152
1781596543.495563,1784,1776,-15972
1781596543.5169606,1524,1736,-15800
1781596543.538967,1704,1772,-15920
1781596543.560351,1772,1884,-16116
1781596543.5815303,1600,1820,-16128
1781596543.603975,1880,1824,-15892
1781596543.625123,1856,1756,-15864
1781596543.6465044,1816,1712,-15796
1781596543.6685665,1660,1832,-15916
1781596543.6904616,1660,1904,-16104
1781596543.7121165,1800,1840,-16184
1781596543.732946,2036,1744,-15988
1781596543.7548022,1664,1808,-15836
1781596543.7767582,1708,1840,-16240
1781596543.7982492,1560,1800,-15924
1781596543.8198197,1584,1848,-15956
1781596543.841418,1796,1776,-16172
1781596543.8624713,1756,1768,-15784
1781596543.8845158,1744,1780,-16244
1781596543.9066575,1820,1868,-16268
1781596543.927696,1700,1824,-15940
1781596543.9492655,1860,1776,-15804
1781596543.971352,1828,1844,-16016
1781596543.9930806,1832,1856,-16184
1781596544.0145967,1740,1784,-16068
1781596544.0360115,1952,1816,-15788
